x	y	RR	N_pairs	N_x	N_y	N_total	date	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
65-80	12-17	0.8133516261750964	1110	24528	13197	237188	2021-01-31	1.74257190532199	4420	1.9965318891002626	1466	0.4350516438663192	0.7387074886692812
65-80	18-24	0.6560296465280597	2326	24528	34286	237188	2021-01-31	1.74257190532199	4420	2.724717624256629	13504	0.29370366177718515	0.5958235000504107
65-80	25-64	0.9395689603465095	13347	24528	137368	237188	2021-01-31	1.74257190532199	4420	1.1010469484210594	87596	0.6608262278960184	0.8533414144545651
65-80	5-11	0.7647814699764168	818	24528	10343	237188	2021-01-31	1.74257190532199	4420	2.55861813714003	1154	0.35561389402764104	0.6945947864195443
65-80	65-80	1.74257190532199	4420	24528	24528	237188	2021-01-31	1.74257190532199	4420	1.74257190532199	4420	1	1.5826499567715075
65-80	80+	1.628925187588528	2157	24528	12805	237188	2021-01-31	1.74257190532199	4420	4.299147574656705	2972	0.5392256932770643	1.4794329977704082
80+	0-4	0.5682900832642125	143	12805	4661	237188	2021-01-31	4.299147574656705	2972	3.2316641795843584	296	0.15092399114721555	0.5161361048946739
80+	12-17	0.5909081960074167	421	12805	13197	237188	2021-01-31	4.299147574656705	2972	1.9965318891002626	1466	0.1877186408263518	0.5366784739331961
80+	18-24	0.49379024633339563	914	12805	34286	237188	2021-01-31	4.299147574656705	2972	2.724717624256629	13504	0.14060356580014952	0.44847337985133917
80+	25-64	0.7893693755881049	5854	12805	137368	237188	2021-01-31	4.299147574656705	2972	1.1010469484210594	87596	0.292348496786451	0.7169261735115735
80+	5-11	0.6160628966095868	344	12805	10343	237188	2021-01-31	4.299147574656705	2972	2.55861813714003	1154	0.1796686916701849	0.5595246392472573
80+	65-80	1.628925187588528	2157	12805	24528	237188	2021-01-31	4.299147574656705	2972	1.74257190532199	4420	0.5392256932770643	1.4794329977704082
80+	80+	4.299147574656705	2972	12805	12805	237188	2021-01-31	4.299147574656705	2972	4.299147574656705	2972	1	3.904599691068429
0-4	0-4	2.459201001196407	714	14078	14078	682618	2021-02-28	2.459201001196407	714	2.459201001196407	714	1	2.3329247743310266
0-4	12-17	1.0390565872875224	1011	14078	47179	682618	2021-02-28	2.459201001196407	714	1.5548490502319505	5070	0.5177098312054106	0.9857026136682638
0-4	18-24	0.7752710445396106	1661	14078	103885	682618	2021-02-28	2.459201001196407	714	1.9207004384452953	30366	0.3540130092986894	0.7354620568827185
0-4	25-64	0.9674003999024208	8393	14078	420676	682618	2021-02-28	2.459201001196407	714	1.0541278605528936	273282	0.5507030158405087	0.9177258623968215
0-4	5-11	1.6418758873983463	1163	14078	34346	682618	2021-02-28	2.459201001196407	714	1.7788087956591272	3074	0.7748334553717006	1.5575680606119042
0-4	65-80	0.873760096936139	889	14078	49334	682618	2021-02-28	2.459201001196407	714	1.9010198061390926	6778	0.40078708650082684	0.8288938464047889
0-4	80+	0.9128510006531554	247	14078	13120	682618	2021-02-28	2.459201001196407	714	4.8697698135875225	1228	0.24910755513223254	0.8659774917383949
12-17	0-4	1.0390565872875224	1011	47179	14078	682618	2021-02-28	1.5548490502319505	5070	2.459201001196407	714	0.5177098312054106	0.9857026136682638
12-17	12-17	1.5548490502319505	5070	47179	47179	682618	2021-02-28	1.5548490502319505	5070	1.5548490502319505	5070	1	1.4750099190210444
12-17	18-24	0.8660179192405444	6218	47179	103885	682618	2021-02-28	1.5548490502319505	5070	1.9207004384452953	30366	0.4983487774016079	0.8215492177450988
12-17	25-64	0.9754106551176769	28360	47179	420676	682618	2021-02-28	1.5548490502319505	5070	1.0541278605528936	273282	0.7477342180266743	0.9253248032037316
12-17	5-11	1.17110985385998	2780	47179	34346	682618	2021-02-28	1.5548490502319505	5070	1.7788087956591272	3074	0.7025975118013021	1.110975146075476
12-17	65-80	0.9021297530796683	3076	47179	49334	682618	2021-02-28	1.5548490502319505	5070	1.9010198061390926	6778	0.5220856407305811	0.8558067639029084
12-17	80+	0.7322565243863666	664	47179	13120	682618	2021-02-28	1.5548490502319505	5070	4.8697698135875225	1228	0.2279532965014008	0.6946562668425209
18-24	0-4	0.7752710445396106	1661	103885	14078	682618	2021-02-28	1.9207004384452953	30366	2.459201001196407	714	0.3540130092986894	0.7354620568827185
18-24	12-17	0.8660179192405444	6218	103885	47179	682618	2021-02-28	1.9207004384452953	30366	1.5548490502319505	5070	0.4983487774016079	0.8215492177450988
18-24	18-24	1.9207004384452953	30366	103885	103885	682618	2021-02-28	1.9207004384452953	30366	1.9207004384452953	30366	1	1.822075395519744
18-24	25-64	0.8481584354080598	54300	103885	420676	682618	2021-02-28	1.9207004384452953	30366	1.0541278605528936	273282	0.5702234550435653	0.8046067912133522
18-24	5-11	0.7729120739007712	4040	103885	34346	682618	2021-02-28	1.9207004384452953	30366	1.7788087956591272	3074	0.417845733037008	0.733224215794255
18-24	65-80	0.7738462723827925	5810	103885	49334	682618	2021-02-28	1.9207004384452953	30366	1.9010198061390926	6778	0.40497274675161277	0.7341104446066984
18-24	80+	0.7462379403174476	1490	103885	13120	682618	2021-02-28	1.9207004384452953	30366	4.8697698135875225	1228	0.21978976790128824	0.7079197583545921
25-64	0-4	0.9674003999024208	8393	420676	14078	682618	2021-02-28	1.0541278605528936	273282	2.459201001196407	714	0.5507030158405087	0.9177258623968215
25-64	12-17	0.9754106551176769	28360	420676	47179	682618	2021-02-28	1.0541278605528936	273282	1.5548490502319505	5070	0.7477342180266743	0.9253248032037316
25-64	18-24	0.8481584354080598	54300	420676	103885	682618	2021-02-28	1.0541278605528936	273282	1.9207004384452953	30366	0.5702234550435653	0.8046067912133522
25-64	25-64	1.0541278605528936	273282	420676	420676	682618	2021-02-28	1.0541278605528936	273282	1.0541278605528936	273282	1	1
25-64	5-11	0.964218723256204	20409	420676	34346	682618	2021-02-28	1.0541278605528936	273282	1.7788087956591272	3074	0.6807202844736254	0.9147075600017516
25-64	65-80	0.9455319311000002	28747	420676	49334	682618	2021-02-28	1.0541278605528936	273282	1.9010198061390926	6778	0.6399219516217513	0.8969803061689932
25-64	80+	0.8886340246079539	7185	420676	13120	682618	2021-02-28	1.0541278605528936	273282	4.8697698135875225	1228	0.30001666925717063	0.8430040205387062
5-11	0-4	1.6418758873983463	1163	34346	14078	682618	2021-02-28	1.7788087956591272	3074	2.459201001196407	714	0.7748334553717006	1.5575680606119042
5-11	12-17	1.17110985385998	2780	34346	47179	682618	2021-02-28	1.7788087956591272	3074	1.5548490502319505	5070	0.7025975118013021	1.110975146075476
5-11	18-24	0.7729120739007712	4040	34346	103885	682618	2021-02-28	1.7788087956591272	3074	1.9207004384452953	30366	0.417845733037008	0.733224215794255
5-11	25-64	0.964218723256204	20409	34346	420676	682618	2021-02-28	1.7788087956591272	3074	1.0541278605528936	273282	0.6807202844736254	0.9147075600017516
5-11	5-11	1.7788087956591272	3074	34346	34346	682618	2021-02-28	1.7788087956591272	3074	1.7788087956591272	3074	1	1.6874696725368172
5-11	65-80	0.928191775676019	2304	34346	49334	682618	2021-02-28	1.7788087956591272	3074	1.9010198061390926	6778	0.5044755482483287	0.8805305413227379
5-11	80+	0.8725497932268891	576	34346	13120	682618	2021-02-28	1.7788087956591272	3074	4.8697698135875225	1228	0.26247709307772105	0.8277456899481186
65-80	0-4	0.873760096936139	889	49334	14078	682618	2021-02-28	1.9010198061390926	6778	2.459201001196407	714	0.40078708650082684	0.8288938464047889
65-80	12-17	0.9021297530796683	3076	49334	47179	682618	2021-02-28	1.9010198061390926	6778	1.5548490502319505	5070	0.5220856407305811	0.8558067639029084
65-80	18-24	0.7738462723827925	5810	49334	103885	682618	2021-02-28	1.9010198061390926	6778	1.9207004384452953	30366	0.40497274675161277	0.7341104446066984
65-80	25-64	0.9455319311000002	28747	49334	420676	682618	2021-02-28	1.9010198061390926	6778	1.0541278605528936	273282	0.6399219516217513	0.8969803061689932
65-80	5-11	0.928191775676019	2304	49334	34346	682618	2021-02-28	1.9010198061390926	6778	1.7788087956591272	3074	0.5044755482483287	0.8805305413227379
65-80	65-80	1.9010198061390926	6778	49334	49334	682618	2021-02-28	1.9010198061390926	6778	1.9010198061390926	6778	1	1.8034053337154008
65-80	80+	1.8244991904979202	1730	49334	13120	682618	2021-02-28	1.9010198061390926	6778	4.8697698135875225	1228	0.5389324710908941	1.730813935171929
80+	0-4	0.9128510006531554	247	13120	14078	682618	2021-02-28	4.8697698135875225	1228	2.459201001196407	714	0.24910755513223254	0.8659774917383949
80+	12-17	0.7322565243863666	664	13120	47179	682618	2021-02-28	4.8697698135875225	1228	1.5548490502319505	5070	0.2279532965014008	0.6946562668425209
80+	18-24	0.7462379403174476	1490	13120	103885	682618	2021-02-28	4.8697698135875225	1228	1.9207004384452953	30366	0.21978976790128824	0.7079197583545921
80+	25-64	0.8886340246079539	7185	13120	420676	682618	2021-02-28	4.8697698135875225	1228	1.0541278605528936	273282	0.30001666925717063	0.8430040205387062
80+	5-11	0.8725497932268891	576	13120	34346	682618	2021-02-28	4.8697698135875225	1228	1.7788087956591272	3074	0.26247709307772105	0.8277456899481186
80+	65-80	1.8244991904979202	1730	13120	49334	682618	2021-02-28	4.8697698135875225	1228	1.9010198061390926	6778	0.5389324710908941	1.730813935171929
80+	80+	4.8697698135875225	1228	13120	13120	682618	2021-02-28	4.8697698135875225	1228	4.8697698135875225	1228	1	4.619714548701247
0-4	0-4	1.909900192131091	1368	38222	38222	2039630	2021-03-28	1.909900192131091	1368	1.909900192131091	1368	1	1.869992364142691
0-4	12-17	1.030077124575588	2963	38222	153497	2039630	2021-03-28	1.909900192131091	1368	1.3530398429062571	15630	0.6313797455758623	1.0085534130896598
0-4	18-24	0.8619417904358189	4994	38222	309178	2039630	2021-03-28	1.909900192131091	1368	1.3621141251301854	63838	0.526856979744072	0.8439313075579967
0-4	25-64	0.975105728836372	23580	38222	1290417	2039630	2021-03-28	1.909900192131091	1368	1.0213411716291665	833834	0.6653193018438346	0.9547306580042757
0-4	5-11	1.3141768951349961	2466	38222	100133	2039630	2021-03-28	1.909900192131091	1368	1.418254969130897	6972	0.7897329490111149	1.2867168500009847
0-4	65-80	1.0224625490788148	2311	38222	120612	2039630	2021-03-28	1.909900192131091	1368	1.5546175653005059	11088	0.5902481214798636	1.0010979459957143
0-4	80+	1.0451514441721432	540	38222	27571	2039630	2021-03-28	1.909900192131091	1368	3.751055813521774	1398	0.36924909613446405	1.0233127511201732
12-17	0-4	1.030077124575588	2963	153497	38222	2039630	2021-03-28	1.3530398429062571	15630	1.909900192131091	1368	0.6313797455758623	1.0085534130896598
12-17	12-17	1.3530398429062571	15630	153497	153497	2039630	2021-03-28	1.3530398429062571	15630	1.3530398429062571	15630	1	1.3247677470477273
12-17	18-24	0.9222579244449802	21459	153497	309178	2039630	2021-03-28	1.3530398429062571	15630	1.3621141251301854	63838	0.6793411609817052	0.9029871213101729
12-17	25-64	0.9730802011542864	94499	153497	1290417	2039630	2021-03-28	1.3530398429062571	15630	1.0213411716291665	833834	0.8196495804146929	0.9527474542146404
12-17	5-11	1.1046033168544975	8324	153497	100133	2039630	2021-03-28	1.3530398429062571	15630	1.418254969130897	6972	0.7971748888329304	1.0815223624956953
12-17	65-80	0.9572619079621039	8689	153497	120612	2039630	2021-03-28	1.3530398429062571	15630	1.5546175653005059	11088	0.6584420195173373	0.9372596880973199
12-17	80+	0.9316029072872255	1933	153497	27571	2039630	2021-03-28	1.3530398429062571	15630	3.751055813521774	1398	0.3650413197542554	0.9121368384681905
18-24	0-4	0.8619417904358189	4994	309178	38222	2039630	2021-03-28	1.3621141251301854	63838	1.909900192131091	1368	0.526856979744072	0.8439313075579967
18-24	12-17	0.9222579244449802	21459	309178	153497	2039630	2021-03-28	1.3621141251301854	63838	1.3530398429062571	15630	0.6793411609817052	0.9029871213101729
18-24	18-24	1.3621141251301854	63838	309178	309178	2039630	2021-03-28	1.3621141251301854	63838	1.3621141251301854	63838	1	1.3336524199425384
18-24	25-64	0.9506038574167691	185946	309178	1290417	2039630	2021-03-28	1.3621141251301854	63838	1.0213411716291665	833834	0.7976687112271423	0.9307407591338333
18-24	5-11	0.8771505346375307	13314	309178	100133	2039630	2021-03-28	1.3621141251301854	63838	1.418254969130897	6972	0.6309597790077899	0.858822261358921
18-24	65-80	0.8781376514286923	16055	309178	120612	2039630	2021-03-28	1.3621141251301854	63838	1.5546175653005059	11088	0.6021381084243813	0.8597887521051886
18-24	80+	0.8546764544419504	3572	309178	27571	2039630	2021-03-28	1.3621141251301854	63838	3.751055813521774	1398	0.3343039502681885	0.8368177825227929
25-64	0-4	0.975105728836372	23580	1290417	38222	2039630	2021-03-28	1.0213411716291665	833834	1.909900192131091	1368	0.6653193018438346	0.9547306580042757
25-64	12-17	0.9730802011542864	94499	1290417	153497	2039630	2021-03-28	1.0213411716291665	833834	1.3530398429062571	15630	0.8196495804146929	0.9527474542146404
25-64	18-24	0.9506038574167691	185946	1290417	309178	2039630	2021-03-28	1.0213411716291665	833834	1.3621141251301854	63838	0.7976687112271423	0.9307407591338333
25-64	25-64	1.0213411716291665	833834	1290417	1290417	2039630	2021-03-28	1.0213411716291665	833834	1.0213411716291665	833834	1	1
25-64	5-11	0.9781795416228104	61969	1290417	100133	2039630	2021-03-28	1.0213411716291665	833834	1.418254969130897	6972	0.8019192400575413	0.957740242726622
25-64	65-80	0.9722197956317218	74188	1290417	120612	2039630	2021-03-28	1.0213411716291665	833834	1.5546175653005059	11088	0.7548411251265046	0.9519050270742635
25-64	80+	0.9402408715902636	16401	1290417	27571	2039630	2021-03-28	1.0213411716291665	833834	3.751055813521774	1398	0.3940329668783938	0.9205943104109493
5-11	0-4	1.3141768951349961	2466	100133	38222	2039630	2021-03-28	1.418254969130897	6972	1.909900192131091	1368	0.7897329490111149	1.2867168500009847
5-11	12-17	1.1046033168544975	8324	100133	153497	2039630	2021-03-28	1.418254969130897	6972	1.3530398429062571	15630	0.7971748888329304	1.0815223624956953
5-11	18-24	0.8771505346375307	13314	100133	309178	2039630	2021-03-28	1.418254969130897	6972	1.3621141251301854	63838	0.6309597790077899	0.858822261358921
5-11	25-64	0.9781795416228104	61969	100133	1290417	2039630	2021-03-28	1.418254969130897	6972	1.0213411716291665	833834	0.8019192400575413	0.957740242726622
5-11	5-11	1.418254969130897	6972	100133	100133	2039630	2021-03-28	1.418254969130897	6972	1.418254969130897	6972	1	1.3886201873842052
5-11	65-80	0.9830627576039219	5821	100133	120612	2039630	2021-03-28	1.418254969130897	6972	1.5546175653005059	11088	0.6613554709919269	0.9625214227248025
5-11	80+	0.9360483026473271	1267	100133	27571	2039630	2021-03-28	1.418254969130897	6972	3.751055813521774	1398	0.36215593993247464	0.9164893462134825
65-80	0-4	1.0224625490788148	2311	120612	38222	2039630	2021-03-28	1.5546175653005059	11088	1.909900192131091	1368	0.5902481214798636	1.0010979459957143
65-80	12-17	0.9572619079621039	8689	120612	153497	2039630	2021-03-28	1.5546175653005059	11088	1.3530398429062571	15630	0.6584420195173373	0.9372596880973199
65-80	18-24	0.8781376514286923	16055	120612	309178	2039630	2021-03-28	1.5546175653005059	11088	1.3621141251301854	63838	0.6021381084243813	0.8597887521051886
65-80	25-64	0.9722197956317218	74188	120612	1290417	2039630	2021-03-28	1.5546175653005059	11088	1.0213411716291665	833834	0.7548411251265046	0.9519050270742635
65-80	5-11	0.9830627576039219	5821	120612	100133	2039630	2021-03-28	1.5546175653005059	11088	1.418254969130897	6972	0.6613554709919269	0.9625214227248025
65-80	65-80	1.5546175653005059	11088	120612	120612	2039630	2021-03-28	1.5546175653005059	11088	1.5546175653005059	11088	1	1.5221334540158575
65-80	80+	1.5088409457179626	2460	120612	27571	2039630	2021-03-28	1.5546175653005059	11088	3.751055813521774	1398	0.5687651078336396	1.477313348008064
80+	0-4	1.0451514441721432	540	27571	38222	2039630	2021-03-28	3.751055813521774	1398	1.909900192131091	1368	0.36924909613446405	1.0233127511201732
80+	12-17	0.9316029072872255	1933	27571	153497	2039630	2021-03-28	3.751055813521774	1398	1.3530398429062571	15630	0.3650413197542554	0.9121368384681905
80+	18-24	0.8546764544419504	3572	27571	309178	2039630	2021-03-28	3.751055813521774	1398	1.3621141251301854	63838	0.3343039502681885	0.8368177825227929
80+	25-64	0.9402408715902636	16401	27571	1290417	2039630	2021-03-28	3.751055813521774	1398	1.0213411716291665	833834	0.3940329668783938	0.9205943104109493
80+	5-11	0.9360483026473271	1267	27571	100133	2039630	2021-03-28	3.751055813521774	1398	1.418254969130897	6972	0.36215593993247464	0.9164893462134825
80+	65-80	1.5088409457179626	2460	27571	120612	2039630	2021-03-28	3.751055813521774	1398	1.5546175653005059	11088	0.5687651078336396	1.477313348008064
80+	80+	3.751055813521774	1398	27571	27571	2039630	2021-03-28	3.751055813521774	1398	3.751055813521774	1398	1	3.67267659203278
0-4	0-4	1.8578235936622771	1664	45567	45567	2318206	2021-04-25	1.8578235936622771	1664	1.8578235936622771	1664	1	1.8309119538464251
0-4	12-17	1.0139623616266196	3802	45567	190762	2318206	2021-04-25	1.8578235936622771	1664	1.2945974238977718	20322	0.6432912076010832	0.9992745355294521
0-4	18-24	0.8970150613721674	6060	45567	343696	2318206	2021-04-25	1.8578235936622771	1664	1.2486412873944355	63626	0.5775150183362341	0.8840212839632717
0-4	25-64	0.9752905309255446	27799	45567	1450096	2318206	2021-04-25	1.8578235936622771	1664	1.0146984893289464	920404	0.6790482389677241	0.9611628884660471
0-4	5-11	1.1929879493358502	2874	45567	122561	2318206	2021-04-25	1.8578235936622771	1664	1.344513913178261	8712	0.7450732140428666	1.1757068349681021
0-4	65-80	1.0267816444774773	2673	45567	132441	2318206	2021-04-25	1.8578235936622771	1664	1.4484972572957702	10960	0.621102240685416	1.0119081237191176
0-4	80+	1.0687632418893105	695	45567	33083	2318206	2021-04-25	1.8578235936622771	1664	3.8845577931044417	1834	0.3722369414028363	1.0532815936250373
12-17	0-4	1.0139623616266196	3802	190762	45567	2318206	2021-04-25	1.2945974238977718	20322	1.8578235936622771	1664	0.6432912076010832	0.9992745355294521
