x	y	RR	N_pairs	N_x	N_y	N_total	date	country	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
26-45y	18-25y	0.49919117647425687	2611	20103	11964	45983	2020-07-19	USA	1.306109575085415	11479	2.5202141306344084	7845	0.26092469684571395	0.3821970116417005
26-45y	26-45y	1.306109575085415	11479	20103	20103	45983	2020-07-19	USA	1.306109575085415	11479	1.306109575085415	11479	1	1
26-45y	46-65y	1.3888664011020637	4679	20103	7706	45983	2020-07-19	USA	1.306109575085415	11479	1.5053433139725019	1944	0.9880061704092474	1.0633613194446083
26-45y	6-11y	0.453158685599352	21	20103	106	45983	2020-07-19	USA	1.306109575085415	11479	24.55491278034888	6	0.03504568994768513	0.34695303843072817
26-45y	65-80y	0.502479403147135	623	20103	2836	45983	2020-07-19	USA	1.306109575085415	11479	3.2416634505780006	567	0.2209782239841817	0.38471458500277406
26-45y	81y+	0.46258043237536794	616	20103	3046	45983	2020-07-19	USA	1.306109575085415	11479	3.9450324828876897	796	0.17618279119796654	0.35416663440746676
46-65y	0-5y	1.9180230618071261	9	7706	28	45983	2020-07-19	USA	1.5053433139725019	1944	58.6530612244898	1	0.0637657556420346	1.4685008810854894
46-65y	12-17y	1.107310276367859	36	7706	194	45983	2020-07-19	USA	1.5053433139725019	1944	24.435673291529387	20	0.08537138641922053	0.8477927866775227
46-65y	18-25y	0.5112293364217577	1025	7706	11964	45983	2020-07-19	USA	1.5053433139725019	1944	2.5202141306344084	7845	0.25399182272589754	0.39141381869765796
46-65y	26-45y	1.3888664011020637	4679	7706	20103	45983	2020-07-19	USA	1.5053433139725019	1944	1.306109575085415	11479	0.9880061704092474	1.0633613194446083
46-65y	46-65y	1.5053433139725019	1944	7706	7706	45983	2020-07-19	USA	1.5053433139725019	1944	1.5053433139725019	1944	1	1.1525398348557836
46-65y	6-11y	0.45035355934361365	8	7706	106	45983	2020-07-19	USA	1.5053433139725019	1944	24.55491278034888	6	0.03456248148242467	0.3448053424722517
46-65y	65-80y	1.1004334358185166	523	7706	2836	45983	2020-07-19	USA	1.5053433139725019	1944	3.2416634505780006	567	0.46363255432298395	0.8425276537357534
46-65y	81y+	0.9971401397960743	509	7706	3046	45983	2020-07-19	USA	1.5053433139725019	1944	3.9450324828876897	796	0.3658977571309849	0.7634429444641846
6-11y	0-5y	15.493261455525607	1	106	28	45983	2020-07-19	USA	24.55491278034888	6	58.6530612244898	1	0.3723984784108468	11.862145222013552
6-11y	12-17y	4.472233028593659	2	106	194	45983	2020-07-19	USA	24.55491278034888	6	24.435673291529387	20	0.18257520014282191	3.424087162289726
6-11y	18-25y	0.18129545870315347	5	106	11964	45983	2020-07-19	USA	24.55491278034888	6	2.5202141306344084	7845	0.013392030205377116	0.13880570371846282
6-11y	26-45y	0.453158685599352	21	106	20103	45983	2020-07-19	USA	24.55491278034888	6	1.306109575085415	11479	0.03504568994768513	0.34695303843072817
6-11y	46-65y	0.45035355934361365	8	106	7706	45983	2020-07-19	USA	24.55491278034888	6	1.5053433139725019	1944	0.03456248148242467	0.3448053424722517
6-11y	6-11y	24.55491278034888	6	106	106	45983	2020-07-19	USA	24.55491278034888	6	24.55491278034888	6	1	18.800040401467136
6-11y	65-80y	2.294442078931261	15	106	2836	45983	2020-07-19	USA	24.55491278034888	6	3.2416634505780006	567	0.16508810724526793	1.7566995317228362
6-11y	81y+	2.2786735465008237	16	106	3046	45983	2020-07-19	USA	24.55491278034888	6	3.9450324828876897	796	0.15990722265984086	1.7446266300833193
65-80y	0-5y	1.1581578682248639	2	2836	28	45983	2020-07-19	USA	3.2416634505780006	567	58.6530612244898	1	0.037423475887643415	0.8867233579151461
65-80y	12-17y	2.5073266398150436	30	2836	194	45983	2020-07-19	USA	3.2416634505780006	567	24.435673291529387	20	0.18118265230342626	1.91969088018597
65-80y	18-25y	0.2737575384828675	202	2836	11964	45983	2020-07-19	USA	3.2416634505780006	567	2.5202141306344084	7845	0.09502372607689581	0.20959768131625917
65-80y	26-45y	0.502479403147135	623	2836	20103	45983	2020-07-19	USA	3.2416634505780006	567	1.306109575085415	11479	0.2209782239841817	0.38471458500277406
65-80y	46-65y	1.1004334358185166	523	2836	7706	45983	2020-07-19	USA	3.2416634505780006	567	1.5053433139725019	1944	0.46363255432298395	0.8425276537357534
65-80y	6-11y	2.294442078931261	15	2836	106	45983	2020-07-19	USA	3.2416634505780006	567	24.55491278034888	6	0.16508810724526793	1.7566995317228362
65-80y	65-80y	3.2416634505780006	567	2836	2836	45983	2020-07-19	USA	3.2416634505780006	567	3.2416634505780006	567	1	2.481923042609964
65-80y	81y+	3.390787890799004	637	2836	3046	45983	2020-07-19	USA	3.2416634505780006	567	3.9450324828876897	796	0.9436291509174343	2.5960975675239637
81y+	0-5y	1.172497889503799e-5	0	3046	28	45983	2020-07-19	USA	3.9450324828876897	796	58.6530612244898	1	3.7461137234778584e-7	8.977025449240135e-6
81y+	12-17y	2.5679105942557756	33	3046	194	45983	2020-07-19	USA	3.9450324828876897	796	24.435673291529387	20	0.18096171495287763	1.9660759275023638
81y+	18-25y	0.31040316726059114	246	3046	11964	45983	2020-07-19	USA	3.9450324828876897	796	2.5202141306344084	7845	0.09602206561196946	0.23765476739598348
81y+	26-45y	0.46258043237536794	616	3046	20103	45983	2020-07-19	USA	3.9450324828876897	796	1.306109575085415	11479	0.17618279119796654	0.35416663440746676
81y+	46-65y	0.9971401397960743	509	3046	7706	45983	2020-07-19	USA	3.9450324828876897	796	1.5053433139725019	1944	0.3658977571309849	0.7634429444641846
81y+	6-11y	2.2786735465008237	16	3046	106	45983	2020-07-19	USA	3.9450324828876897	796	24.55491278034888	6	0.15990722265984086	1.7446266300833193
81y+	65-80y	3.390787890799004	637	3046	2836	45983	2020-07-19	USA	3.9450324828876897	796	3.2416634505780006	567	0.9436291509174343	2.5960975675239637
81y+	81y+	3.9450324828876897	796	3046	3046	45983	2020-07-19	USA	3.9450324828876897	796	3.9450324828876897	796	1	3.0204452659568766
0-5y	0-5y	1	0	1	1	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.9594818081587652
0-5y	18-25y	0.08333333333333333	0	1	12	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.07995681734656376
0-5y	26-45y	2	1	1	59	117	2020-07-19	Mexico	NA	0	1.0422292444699799	31	NA	1.9189636163175303
0-5y	46-65y	0.027777777777777776	0	1	36	117	2020-07-19	Mexico	NA	0	0.8132716049382716	9	NA	0.026652272448854587
0-5y	6-11y	1	0	1	1	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.9594818081587652
0-5y	65-80y	0.2	0	1	5	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.19189636163175305
0-5y	81y+	0.3333333333333333	0	1	3	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.31982726938625505
18-25y	0-5y	0.08333333333333333	0	12	1	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.07995681734656376
18-25y	18-25y	0.006944444444444444	0	12	12	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.006663068112213647
18-25y	26-45y	0.9929378531073446	6	12	59	117	2020-07-19	Mexico	NA	0	1.0422292444699799	31	NA	0.9527058066887174
18-25y	46-65y	1.0856481481481481	4	12	36	117	2020-07-19	Mexico	NA	0	0.8132716049382716	9	NA	1.0416596482094
18-25y	6-11y	0.08333333333333333	0	12	1	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.07995681734656376
18-25y	65-80y	3.9166666666666665	2	12	5	117	2020-07-19	Mexico	NA	0	NA	0	NA	3.7579704152884967
18-25y	81y+	0.027777777777777776	0	12	3	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.026652272448854587
26-45y	0-5y	2	1	59	1	117	2020-07-19	Mexico	1.0422292444699799	31	NA	0	NA	1.9189636163175303
26-45y	18-25y	0.9929378531073446	6	59	12	117	2020-07-19	Mexico	1.0422292444699799	31	NA	0	NA	0.9527058066887174
26-45y	26-45y	1.0422292444699799	31	59	59	117	2020-07-19	Mexico	1.0422292444699799	31	1.0422292444699799	31	1	1
26-45y	46-65y	0.6064030131826742	11	59	36	117	2020-07-19	Mexico	1.0422292444699799	31	0.8132716049382716	9	0.6536273086332088	0.5818326595614357
26-45y	6-11y	0.01694915254237288	0	59	1	117	2020-07-19	Mexico	1.0422292444699799	31	NA	0	NA	0.016262403528114665
26-45y	65-80y	3.176271186440678	8	59	5	117	2020-07-19	Mexico	1.0422292444699799	31	NA	0	NA	3.047574421168688
26-45y	81y+	0.6666666666666666	1	59	3	117	2020-07-19	Mexico	1.0422292444699799	31	NA	0	NA	0.6396545387725101
46-65y	0-5y	0.027777777777777776	0	36	1	117	2020-07-19	Mexico	0.8132716049382716	9	NA	0	NA	0.026652272448854587
46-65y	18-25y	1.0856481481481481	4	36	12	117	2020-07-19	Mexico	0.8132716049382716	9	NA	0	NA	1.0416596482094
46-65y	26-45y	0.6064030131826742	11	36	59	117	2020-07-19	Mexico	0.8132716049382716	9	1.0422292444699799	31	0.6536273086332088	0.5818326595614357
46-65y	46-65y	0.8132716049382716	9	36	36	117	2020-07-19	Mexico	0.8132716049382716	9	0.8132716049382716	9	1	0.7803193100303537
46-65y	6-11y	0.027777777777777776	0	36	1	117	2020-07-19	Mexico	0.8132716049382716	9	NA	0	NA	0.026652272448854587
46-65y	65-80y	1.3055555555555556	2	36	5	117	2020-07-19	Mexico	0.8132716049382716	9	NA	0	NA	1.2526568050961657
46-65y	81y+	0.009259259259259259	0	36	3	117	2020-07-19	Mexico	0.8132716049382716	9	NA	0	NA	0.008884090816284862
6-11y	0-5y	1	0	1	1	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.9594818081587652
6-11y	18-25y	0.08333333333333333	0	1	12	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.07995681734656376
6-11y	26-45y	0.01694915254237288	0	1	59	117	2020-07-19	Mexico	NA	0	1.0422292444699799	31	NA	0.016262403528114665
6-11y	46-65y	0.027777777777777776	0	1	36	117	2020-07-19	Mexico	NA	0	0.8132716049382716	9	NA	0.026652272448854587
6-11y	6-11y	1	0	1	1	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.9594818081587652
6-11y	65-80y	0.2	0	1	5	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.19189636163175305
6-11y	81y+	0.3333333333333333	0	1	3	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.31982726938625505
65-80y	0-5y	0.2	0	5	1	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.19189636163175305
65-80y	18-25y	3.9166666666666665	2	5	12	117	2020-07-19	Mexico	NA	0	NA	0	NA	3.7579704152884967
65-80y	26-45y	3.176271186440678	8	5	59	117	2020-07-19	Mexico	NA	0	1.0422292444699799	31	NA	3.047574421168688
65-80y	46-65y	1.3055555555555556	2	5	36	117	2020-07-19	Mexico	NA	0	0.8132716049382716	9	NA	1.2526568050961657
65-80y	6-11y	0.2	0	5	1	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.19189636163175305
65-80y	65-80y	0.04	0	5	5	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.038379272326350605
65-80y	81y+	0.06666666666666667	0	5	3	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.06396545387725101
81y+	0-5y	0.3333333333333333	0	3	1	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.31982726938625505
81y+	18-25y	0.027777777777777776	0	3	12	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.026652272448854587
81y+	26-45y	0.6666666666666666	1	3	59	117	2020-07-19	Mexico	NA	0	1.0422292444699799	31	NA	0.6396545387725101
81y+	46-65y	0.009259259259259259	0	3	36	117	2020-07-19	Mexico	NA	0	0.8132716049382716	9	NA	0.008884090816284862
81y+	6-11y	0.3333333333333333	0	3	1	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.31982726938625505
81y+	65-80y	0.06666666666666667	0	3	5	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.06396545387725101
81y+	81y+	0.1111111111111111	0	3	3	117	2020-07-19	Mexico	NA	0	NA	0	NA	0.10660908979541835
0-5y	0-5y	5.668934240362812e-4	0	42	42	2037	2020-07-19	Canada	NA	0	NA	0	NA	4.921767877333284e-4
0-5y	12-17y	2.466505246166263	3	42	59	2037	2020-07-19	Canada	NA	0	1.1706406205113473	2	NA	2.1414194935304462
0-5y	18-25y	0.5843947217441193	5	42	415	2037	2020-07-19	Canada	NA	0	1.0053476556829728	85	NA	0.5073714118404113
0-5y	26-45y	1.2294344860884785	20	42	789	2037	2020-07-19	Canada	NA	0	1.1518085333667458	352	NA	1.0673948407855873
0-5y	46-65y	1.1935655694044955	11	42	447	2037	2020-07-19	Canada	NA	0	1.3762943611148648	135	NA	1.0362534525731404
0-5y	6-11y	0.8983686067019401	2	42	108	2037	2020-07-19	Canada	NA	0	0.6986454046639232	4	NA	0.7799634927829552
0-5y	65-80y	0.4621315192743764	1	42	105	2037	2020-07-19	Canada	NA	0	1.6629478458049887	9	NA	0.4012225173602093
0-5y	81y+	3.3068783068783067e-4	0	42	72	2037	2020-07-19	Canada	NA	0	6.287229938271605	16	NA	2.871031261777749e-4
12-17y	0-5y	2.466505246166263	3	59	42	2037	2020-07-19	Canada	1.1706406205113473	2	NA	0	NA	2.1414194935304462
12-17y	12-17y	1.1706406205113473	2	59	59	2037	2020-07-19	Canada	1.1706406205113473	2	1.1706406205113473	2	1	1.0163500153012022
12-17y	18-25y	1.081560138860527	13	59	415	2037	2020-07-19	Canada	1.1706406205113473	2	1.0053476556829728	85	0.9940863658990977	0.9390103541767638
12-17y	26-45y	0.8314321926489227	19	59	789	2037	2020-07-19	Canada	1.1706406205113473	2	1.1518085333667458	352	0.7159960348415577	0.7218493079041874
12-17y	46-65y	1.3903234368482917	18	59	447	2037	2020-07-19	Canada	1.1706406205113473	2	1.3762943611148648	135	1.0917620173881104	1.2070786042749353
12-17y	6-11y	0.31983678593848086	1	59	108	2037	2020-07-19	Canada	1.1706406205113473	2	0.6986454046639232	4	0.3422020831814563	0.2776822507153991
12-17y	65-80y	0.32897497982243745	1	59	105	2037	2020-07-19	Canada	1.1706406205113473	2	1.6629478458049887	9	0.23219672421246462	0.28561602930726765
12-17y	81y+	2.397834274952919	5	59	72	2037	2020-07-19	Canada	1.1706406205113473	2	6.287229938271605	16	0.6430345649078203	2.081799366379089
18-25y	0-5y	0.5843947217441193	5	415	42	2037	2020-07-19	Canada	1.0053476556829728	85	NA	0	NA	0.5073714118404113
18-25y	12-17y	1.081560138860527	13	415	59	2037	2020-07-19	Canada	1.0053476556829728	85	1.1706406205113473	2	0.9940863658990977	0.9390103541767638
18-25y	18-25y	1.0053476556829728	85	415	415	2037	2020-07-19	Canada	1.0053476556829728	85	1.0053476556829728	85	1	0.8728426874424461
18-25y	26-45y	1.0638080840472155	171	415	789	2037	2020-07-19	Canada	1.0053476556829728	85	1.1518085333667458	352	0.9863060351840816	0.9235980227874295
18-25y	46-65y	1.0651464920083016	97	415	447	2037	2020-07-19	Canada	1.0053476556829728	85	1.3762943611148648	135	0.8944639744308938	0.9247600283832501
18-25y	6-11y	0.3636099955377064	8	415	108	2037	2020-07-19	Canada	1.0053476556829728	85	0.6986454046639232	4	0.42677403329762775	0.3156861448793676
18-25y	65-80y	0.7947217441193345	17	415	105	2037	2020-07-19	Canada	1.0053476556829728	85	1.6629478458049887	9	0.5956774605182686	0.6899773018666187
18-25y	81y+	0.8181057563587684	12	415	72	2037	2020-07-19	Canada	1.0053476556829728	85	6.287229938271605	16	0.22436669224800956	0.7102792978685776
26-45y	0-5y	1.2294344860884785	20	789	42	2037	2020-07-19	Canada	1.1518085333667458	352	NA	0	NA	1.0673948407855873
26-45y	12-17y	0.8314321926489227	19	789	59	2037	2020-07-19	Canada	1.1518085333667458	352	1.1706406205113473	2	0.7159960348415577	0.7218493079041874
26-45y	18-25y	1.0638080840472155	171	789	415	2037	2020-07-19	Canada	1.1518085333667458	352	1.0053476556829728	85	0.9863060351840816	0.9235980227874295
26-45y	26-45y	1.1518085333667458	352	789	789	2037	2020-07-19	Canada	1.1518085333667458	352	1.1518085333667458	352	1	1
26-45y	46-65y	1.1666992738521562	202	789	447	2037	2020-07-19	Canada	1.1518085333667458	352	1.3762943611148648	135	0.9229840101831684	1.012928138708857
26-45y	6-11y	0.4542083274656152	19	789	108	2037	2020-07-19	Canada	1.1518085333667458	352	0.6986454046639232	4	0.4909155728015611	0.3943436033921024
26-45y	65-80y	0.5655380529905245	23	789	105	2037	2020-07-19	Canada	1.1518085333667458	352	1.6629478458049887	9	0.4018380113997211	0.49100005478988085
26-45y	81y+	0.43030911139276157	12	789	72	2037	2020-07-19	Canada	1.1518085333667458	352	6.287229938271605	16	0.11568944374554137	0.37359430749741407
46-65y	0-5y	1.1935655694044955	11	447	42	2037	2020-07-19	Canada	1.3762943611148648	135	NA	0	NA	1.0362534525731404
46-65y	12-17y	1.3903234368482917	18	447	59	2037	2020-07-19	Canada	1.3762943611148648	135	1.1706406205113473	2	1.0917620173881104	1.2070786042749353
46-65y	18-25y	1.0651464920083016	97	447	415	2037	2020-07-19	Canada	1.3762943611148648	135	1.0053476556829728	85	0.8944639744308938	0.9247600283832501
46-65y	26-45y	1.1666992738521562	202	447	789	2037	2020-07-19	Canada	1.3762943611148648	135	1.1518085333667458	352	0.9229840101831684	1.012928138708857
46-65y	46-65y	1.3762943611148648	135	447	447	2037	2020-07-19	Canada	1.3762943611148648	135	1.3762943611148648	135	1	1.1948985627775695
46-65y	6-11y	0.7173336647609578	17	447	108	2037	2020-07-19	Canada	1.3762943611148648	135	0.6986454046639232	4	0.691426013026186	0.6227889827002633
46-65y	65-80y	1.041632044316608	24	447	105	2037	2020-07-19	Canada	1.3762943611148648	135	1.6629478458049887	9	0.6854551058451239	0.9043447883407402
46-65y	81y+	1.3924620929654488	22	447	72	2037	2020-07-19	Canada	1.3762943611148648	135	6.287229938271605	16	0.36339992895355655	1.2089353852026696
6-11y	0-5y	0.8983686067019401	2	108	42	2037	2020-07-19	Canada	0.6986454046639232	4	NA	0	NA	0.7799634927829552
6-11y	12-17y	0.31983678593848086	1	108	59	2037	2020-07-19	Canada	0.6986454046639232	4	1.1706406205113473	2	0.3422020831814563	0.2776822507153991
6-11y	18-25y	0.3636099955377064	8	108	415	2037	2020-07-19	Canada	0.6986454046639232	4	1.0053476556829728	85	0.42677403329762775	0.3156861448793676
6-11y	26-45y	0.4542083274656152	19	108	789	2037	2020-07-19	Canada	0.6986454046639232	4	1.1518085333667458	352	0.4909155728015611	0.3943436033921024
6-11y	46-65y	0.7173336647609578	17	108	447	2037	2020-07-19	Canada	0.6986454046639232	4	1.3762943611148648	135	0.691426013026186	0.6227889827002633
6-11y	6-11y	0.6986454046639232	4	108	108	2037	2020-07-19	Canada	0.6986454046639232	4	0.6986454046639232	4	1	0.6065638380206968
6-11y	65-80y	0.7186067019400353	4	108	105	2037	2020-07-19	Canada	0.6986454046639232	4	1.6629478458049887	9	0.6085778758025757	0.6238942333927168
6-11y	81y+	0.2620884773662551	1	108	72	2037	2020-07-19	Canada	0.6986454046639232	4	6.287229938271605	16	0.07503382597036813	0.22754517766956314
65-80y	0-5y	0.4621315192743764	1	105	42	2037	2020-07-19	Canada	1.6629478458049887	9	NA	0	NA	0.4012225173602093
65-80y	12-17y	0.32897497982243745	1	105	59	2037	2020-07-19	Canada	1.6629478458049887	9	1.1706406205113473	2	0.23219672421246462	0.28561602930726765
65-80y	18-25y	0.7947217441193345	17	105	415	2037	2020-07-19	Canada	1.6629478458049887	9	1.0053476556829728	85	0.5956774605182686	0.6899773018666187
65-80y	26-45y	0.5655380529905245	23	105	789	2037	2020-07-19	Canada	1.6629478458049887	9	1.1518085333667458	352	0.4018380113997211	0.49100005478988085
65-80y	46-65y	1.041632044316608	24	105	447	2037	2020-07-19	Canada	1.6629478458049887	9	1.3762943611148648	135	0.6854551058451239	0.9043447883407402
65-80y	6-11y	0.7186067019400353	4	105	108	2037	2020-07-19	Canada	1.6629478458049887	9	0.6986454046639232	4	0.6085778758025757	0.6238942333927168
65-80y	65-80y	1.6629478458049887	9	105	105	2037	2020-07-19	Canada	1.6629478458049887	9	1.6629478458049887	9	1	1.443771076208455
65-80y	81y+	0.5390211640211641	2	105	72	2037	2020-07-19	Canada	1.6629478458049887	9	6.287229938271605	16	0.13559977617123714	0.46797809566977316
81y+	0-5y	3.3068783068783067e-4	0	72	42	2037	2020-07-19	Canada	6.287229938271605	16	NA	0	NA	2.871031261777749e-4
81y+	12-17y	2.397834274952919	5	72	59	2037	2020-07-19	Canada	6.287229938271605	16	1.1706406205113473	2	0.6430345649078203	2.081799366379089
81y+	18-25y	0.8181057563587684	12	72	415	2037	2020-07-19	Canada	6.287229938271605	16	1.0053476556829728	85	0.22436669224800956	0.7102792978685776
81y+	26-45y	0.43030911139276157	12	72	789	2037	2020-07-19	Canada	6.287229938271605	16	1.1518085333667458	352	0.11568944374554137	0.37359430749741407
81y+	46-65y	1.3924620929654488	22	72	447	2037	2020-07-19	Canada	6.287229938271605	16	1.3762943611148648	135	0.36339992895355655	1.2089353852026696
81y+	6-11y	0.2620884773662551	1	72	108	2037	2020-07-19	Canada	6.287229938271605	16	0.6986454046639232	4	0.07503382597036813	0.22754517766956314
81y+	65-80y	0.5390211640211641	2	72	105	2037	2020-07-19	Canada	6.287229938271605	16	1.6629478458049887	9	0.13559977617123714	0.46797809566977316
81y+	81y+	6.287229938271605	16	72	72	2037	2020-07-19	Canada	6.287229938271605	16	6.287229938271605	16	1	5.45857211171546
0-5y	0-5y	0.0025	0	20	20	25295	2020-08-16	USA	NA	0	NA	0	NA	0.0014363793354582454
0-5y	12-17y	3.1446540880503143e-4	0	20	159	25295	2020-08-16	USA	NA	0	14.00779241327479	14	NA	1.806766459695906e-4
0-5y	18-25y	0.6152154878879268	5	20	10279	25295	2020-08-16	USA	NA	0	2.042841628762791	8533	NA	0.35347312546243215
0-5y	26-45y	1.7730218068535826	9	20	6420	25295	2020-08-16	USA	NA	0	1.7404873060238157	2836	NA	1.0186927538725306
0-5y	46-65y	1.30995598135681	4	20	3862	25295	2020-08-16	USA	NA	0	1.8875798153863979	1113	NA	0.7526374807923393
