x	y	RR	N_pairs	N_x	N_y	N_total	nb_dist	euclid_dist	min_cbsa_dist
Idaho	Michigan	0.46262070302849767	2959	318299	1452497	72282076	5	17814.242529499366	1747.04
Idaho	Minnesota	0.3474480941158706	3766	318299	2461420	72282076	3	9609.684194959202	1088.08
Idaho	Mississippi	0.40450471197191884	238	318299	133613	72282076	5	1943.7892827624864	2020.24
Idaho	Missouri	1.29419104252652	1914	318299	335845	72282076	3	816.5692264069575	1341.87
Idaho	Montana	3.968216562823486	5166	318299	295634	72282076	1	10304.151898205524	155.32
Idaho	Nebraska	0.4536609492233852	587	318299	293834	72282076	2	1989.686469914896	606.3
Idaho	Nevada	0.7531248001697485	2437	318299	734825	72282076	1	4503.972084077363	189.24
Idaho	New Brunswick	0.045331720342085345	35	318299	175332	72282076	5	7571.752133997586	NA
Idaho	New Hampshire	0.15593485367922133	138	318299	200970	72282076	5	5885.880382019841	3037.28
Idaho	New Jersey	0.17910539420440189	1104	318299	1399767	72282076	6	15961.887605552003	2876.17
Idaho	New Mexico	0.4104982711631724	939	318299	519457	72282076	2	8417.23500547446	668.1
Idaho	New York	0.27153795116124296	5098	318299	4263484	72282076	5	16274.464324725035	2507.83
Idaho	Newfoundland and Labrador	0.08361346826530676	15	318299	40739	72282076	4	4261.707874219865	NA
Idaho	North Carolina	0.3020444047570334	1944	318299	1461574	72282076	5	4557.505193999835	2512.59
Idaho	North Dakota	0.7573755863294339	1111	318299	333118	72282076	2	14682.651706011413	683.71
Idaho	Nova Scotia	0.03036274672461467	27	318299	201938	72282076	6	6558.7268354487005	NA
Idaho	Ohio	0.42255814978808254	1068	318299	573958	72282076	5	1427.049675247668	2132.81
Idaho	Oklahoma	0.5797968091855945	508	318299	198968	72282076	3	7049.052620601369	1053.67
Idaho	Ontario	0.0632678884684408	1127	318299	4045162	72282076	4	15472.424055834375	NA
Idaho	Oregon	2.1158448171249336	6193	318299	664680	72282076	1	9333.259356191533	122.42
Idaho	Pennsylvania	0.25657030559063315	999	318299	884208	72282076	6	8254.881943655086	2458.52
Idaho	Prince Edward Island	2.8141348079468767e-10	0	318299	11164	72282076	NA	13694.33653624421	NA
Idaho	Quebec	0.039923952875395484	275	318299	1564208	72282076	4	3942.365260780729	NA
Idaho	Rhode Island	0.13150666910941589	264	318299	455881	72282076	7	14299.938960918633	3169.81
Idaho	Saskatchewan	0.12407400796071613	490	318299	896831	72282076	2	15018.596316614545	NA
Idaho	South Carolina	0.2772511211424855	445	318299	364487	72282076	6	10031.128217583066	2553.14
Idaho	South Dakota	0.695197019145642	306	318299	99956	72282076	2	14428.09957696908	528.62
Idaho	Tennessee	0.3785758395870852	845	318299	506873	72282076	4	5611.398431241835	1990.58
Idaho	Texas	0.3730235817515938	5098	318299	3103551	72282076	3	10357.775245569395	1088.4
Idaho	Utah	3.321013391666299	18531	318299	1267137	72282076	1	1844.9502941148592	85.29
Idaho	Vermont	0.0895159242521315	202	318299	512444	72282076	5	16605.77595417882	2946.18
Idaho	Virginia	0.2795896709228905	1285	318299	1043704	72282076	5	10688.17523924664	2498.24
Idaho	Washington	2.313128931457317	19266	318299	1891416	72282076	1	12574.19577062555	61.92
Idaho	West Virginia	0.3096787399458033	418	318299	306521	72282076	5	8158.242975236346	2401.27
Idaho	Wisconsin	0.334262936633542	1603	318299	1089032	72282076	4	9270.329052755076	1360.94
Idaho	Wyoming	0.7586454026661318	2704	318299	809400	72282076	1	13769.914214475208	82.63
Illinois	Alabama	1.2404769490240284	3851	1195944	187631	72282076	3	1230.1967678620192	270.53
Illinois	Alaska	0.39940803649115125	726	1195944	109860	72282076	5	10369.325642053172	3297.22
Illinois	Alberta	0.1576257936763342	4522	1195944	1733896	72282076	4	8416.747753039235	NA
Illinois	Arizona	1.1289429962290216	28708	1195944	1536918	72282076	4	4231.088272120597	1739.4
Illinois	Arkansas	0.8489729978825	3924	1195944	279354	72282076	2	7504.021601669718	151.97
Illinois	British Columbia	0.08939237051604398	8536	1195944	5771301	72282076	4	6367.387778341397	NA
Illinois	California	0.6544951234363342	120918	1195944	11166172	72282076	5	16538.599537950136	2264.42
Illinois	Colorado	0.6843875584176442	39646	1195944	3501201	72282076	3	5738.536521821624	993.45
Illinois	Connecticut	0.6473417317908673	10007	1195944	934308	72282076	5	5690.71644037463	1203.08
Illinois	Delaware	0.7515051966032904	3247	1195944	261138	72282076	4	7649.737884724963	1052.8
Illinois	District of Columbia	0.8732865242440213	3506	1195944	242647	72282076	3	14917.98392904282	890.08
Illinois	Florida	1.112612290354444	45084	1195944	2449054	72282076	4	15115.135089876148	735.36
Illinois	Georgia	1.3403841901585403	15330	1195944	691246	72282076	3	10959.911667509325	377.68
Illinois	Hawaii	0.6148186113642732	4682	1195944	460261	72282076	NA	9466.94578376112	6443.6
Illinois	Idaho	1.370950254158592	7220	1195944	318299	72282076	4	11102.401930895168	1622.89
Illinois	Illinois	16.050127359677102	317592	1195944	1195944	72282076	0	0	0
Illinois	Indiana	3.292548008959458	22783	1195944	418214	72282076	1	4446.184303914223	68.54
Illinois	Iowa	3.239261390733736	15836	1195944	295474	72282076	1	3268.288460969019	41.89
Illinois	Kansas	1.4154291292812406	5667	1195944	241983	72282076	2	1430.1711590481375	289.01
Illinois	Kentucky	1.5385215310367903	5390	1195944	211741	72282076	1	3952.6756758073434	41.67
Illinois	Louisiana	0.9214479903787488	7502	1195944	492069	72282076	3	5370.560492707846	557.89
Illinois	Maine	0.508937456999424	2229	1195944	264707	72282076	5	10152.348870947022	1436.45
Illinois	Manitoba	0.2575632849125077	752	1195944	176463	72282076	3	4496.079587091037	NA
Illinois	Maryland	0.7936500877755998	13108	1195944	998222	72282076	3	5395.942880728126	764.49
Illinois	Massachusetts	0.4199494830693344	23654	1195944	3404296	72282076	5	10639.89711359605	1207.63
Illinois	Mexico	0.7082279026432339	4055	1195944	346049	72282076	4	4676.072029541382	NA
Illinois	Michigan	1.432529943250511	34427	1195944	1452497	72282076	2	6858.191856047049	91.24
Illinois	Minnesota	1.0068641183954072	41005	1195944	2461420	72282076	2	16721.093886280767	190.43
Illinois	Mississippi	1.215002205003049	2686	1195944	133613	72282076	3	12017.68910089733	245.79
Illinois	Missouri	3.25965226909629	18113	1195944	335845	72282076	1	11132.68254963902	43.5
Illinois	Montana	0.4256436107664713	2082	1195944	295634	72282076	3	9614.072122041796	1529.4
Illinois	Nebraska	1.1806729630301562	5740	1195944	293834	72282076	2	13064.618519078746	413.41
Illinois	Nevada	0.8773606350414286	10667	1195944	734825	72282076	5	15501.18780246226	2040.06
Illinois	New Brunswick	0.13995377582584317	406	1195944	175332	72282076	5	5723.664976432118	NA
Illinois	New Hampshire	0.5491478830306914	1826	1195944	200970	72282076	5	5523.4511068639595	1286.3
Illinois	New Jersey	0.8949534978686238	20727	1195944	1399767	72282076	4	12247.02581223011	1043.9
Illinois	New Mexico	0.7910705396235006	6799	1195944	519457	72282076	3	13329.60336312326	1245.9
Illinois	New York	0.9059769691798941	63909	1195944	4263484	72282076	4	6656.144214452723	698.96
Illinois	Newfoundland and Labrador	0.27297773862105884	184	1195944	40739	72282076	5	12951.193997477769	NA
Illinois	North Carolina	0.7980153889481562	19298	1195944	1461574	72282076	3	15658.963102033897	541.34
Illinois	North Dakota	1.145037876415647	6311	1195944	333118	72282076	3	4787.164324319033	716.17
Illinois	Nova Scotia	0.13378556143298967	447	1195944	201938	72282076	6	7905.968272685192	NA
Illinois	Ohio	1.450334596885912	13773	1195944	573958	72282076	2	10959.019029864045	263.98
Illinois	Oklahoma	0.6451950859194644	2124	1195944	198968	72282076	2	4808.840674482747	445.16
Illinois	Ontario	0.2577646179317215	17252	1195944	4045162	72282076	3	13406.075373051652	NA
Illinois	Oregon	0.5722224514742057	6293	1195944	664680	72282076	5	13007.98998196416	2198.7
Illinois	Pennsylvania	0.9773286403573108	14298	1195944	884208	72282076	3	8935.136472915285	633.58
Illinois	Prince Edward Island	0.4926532335120966	91	1195944	11164	72282076	NA	12913.573848649376	NA
Illinois	Quebec	0.24245938569290185	6275	1195944	1564208	72282076	4	15030.312261182014	NA
Illinois	Rhode Island	0.5932822025499608	4475	1195944	455881	72282076	6	14604.025118295644	1371.64
Illinois	Saskatchewan	0.06597689198587328	979	1195944	896831	72282076	4	4661.032781068214	NA
Illinois	South Carolina	0.8496632824964874	5124	1195944	364487	72282076	4	7675.689201007435	572.02
Illinois	South Dakota	0.921501129064882	1524	1195944	99956	72282076	2	14476.64235657755	471.98
Illinois	Tennessee	1.3912879879641242	11668	1195944	506873	72282076	2	16324.557988716477	87.92
Illinois	Texas	0.8365166892845232	42955	1195944	3103551	72282076	3	18259.71935656235	587.48
Illinois	Utah	0.8246431864038016	17289	1195944	1267137	72282076	4	12937.911633236836	1539.77
Illinois	Vermont	0.30759618699268304	2608	1195944	512444	72282076	5	5590.240752401962	1216.31
Illinois	Virginia	0.9370755833915354	16182	1195944	1043704	72282076	2	11644.785071380946	561.07
Illinois	Washington	0.6668275625064488	20868	1195944	1891416	72282076	5	3721.9152429316073	2156.96
Illinois	West Virginia	0.6116476800044364	3102	1195944	306521	72282076	2	16012.17182632179	487.4
Illinois	Wisconsin	2.9512293726740766	53177	1195944	1089032	72282076	1	6632.380013091521	37.75
Illinois	Wyoming	0.20796094032840473	2785	1195944	809400	72282076	3	6402.118285235249	1127.07
Indiana	Alabama	2.3949740113706883	2600	418214	187631	72282076	3	5553.784626968635	361.57
Indiana	Alaska	0.31621940203602666	201	418214	109860	72282076	6	13220.5697077475	3454.08
Indiana	Alberta	0.10625911887430568	1066	418214	1733896	72282076	5	10227.386069362245	NA
Indiana	Arizona	0.7039724876532021	6260	418214	1536918	72282076	5	4545.087108108256	2042.73
Indiana	Arkansas	1.1544863314416862	1866	418214	279354	72282076	3	10056.089250928537	335.44
Indiana	British Columbia	0.06432689693815184	2148	418214	5771301	72282076	5	9442.75711640101	NA
Indiana	California	0.5610477239161077	36247	418214	11166172	72282076	6	18958.71707079917	2563.32
Indiana	Colorado	1.2481821411721328	25285	418214	3501201	72282076	4	5923.675620024597	1278.37
Indiana	Connecticut	0.5668011774818824	3064	418214	934308	72282076	4	5167.377840374386	967.83
Indiana	Delaware	0.8471726884964862	1280	418214	261138	72282076	3	10304.49098034666	773.05
Indiana	District of Columbia	0.8333798313133368	1170	418214	242647	72282076	3	10924.109192270518	603
Indiana	Florida	1.7046010481837448	24154	418214	2449054	72282076	4	14642.796169305851	828.28
Indiana	Georgia	2.1510442375898426	8603	418214	691246	72282076	3	14075.025659203817	354.35
Indiana	Hawaii	0.5771673310918232	1537	418214	460261	72282076	NA	13912.74241961026	6741.43
Indiana	Idaho	0.6374775179813842	1174	418214	318299	72282076	5	12040.890511788	1851.08
Indiana	Illinois	3.292548008959458	22783	418214	1195944	72282076	1	4446.184303914223	68.54
Indiana	Indiana	38.29852243707667	92672	418214	418214	72282076	0	0	0
Indiana	Iowa	1.825018927122231	3120	418214	295474	72282076	2	7421.256132262098	221.57
Indiana	Kansas	1.040654928777087	1457	418214	241983	72282076	3	5775.41590814584	604.85
Indiana	Kentucky	4.88040253388956	5979	418214	211741	72282076	1	3571.155865402146	41.53
Indiana	Louisiana	1.1215146815287702	3193	418214	492069	72282076	4	9002.674115575452	722.14
Indiana	Maine	0.5602139410052432	858	418214	264707	72282076	5	10182.366307011362	1211.85
Indiana	Manitoba	0.14691618795437675	150	418214	176463	72282076	4	8256.020768906219	NA
Indiana	Maryland	0.7722177356417301	4460	418214	998222	72282076	3	6058.447771428953	489.21
Indiana	Massachusetts	0.4118947076184116	8113	418214	3404296	72282076	4	14276.507749605456	976.25
Indiana	Mexico	0.43502338837939264	871	418214	346049	72282076	5	8285.85369374651	NA
Indiana	Michigan	2.7652489889450513	23239	418214	1452497	72282076	1	7004.668519915492	26.95
Indiana	Minnesota	0.8883937784999987	12652	418214	2461420	72282076	3	12287.30201706274	343.14
Indiana	Mississippi	0.9869789108022944	763	418214	133613	72282076	3	11594.94089581206	362.77
Indiana	Missouri	2.0986517838095926	4078	418214	335845	72282076	2	11531.80831936703	203.88
Indiana	Montana	0.3174515854374348	543	418214	295634	72282076	4	5347.113344902096	1736.16
Indiana	Nebraska	1.0258325698586428	1744	418214	293834	72282076	3	13253.46690191558	680.88
Indiana	Nevada	0.6414063644245863	2727	418214	734825	72282076	6	14328.03447874211	2305.8
Indiana	New Brunswick	0.10547624037167921	107	418214	175332	72282076	5	4470.170374537573	NA
Indiana	New Hampshire	0.7258439552979652	844	418214	200970	72282076	5	8631.388718258935	1057.8
Indiana	New Jersey	0.8802477312425987	7129	418214	1399767	72282076	3	11995.230361203923	790.23
Indiana	New Mexico	0.6315077074170065	1898	418214	519457	72282076	4	17717.95978170412	1483.2
Indiana	New York	0.7206930180179374	17778	418214	4263484	72282076	3	8271.969766580218	468.22
Indiana	Newfoundland and Labrador	0.12727495169030986	30	418214	40739	72282076	5	10940.468191746311	NA
Indiana	North Carolina	0.9205976427128824	7785	418214	1461574	72282076	3	15106.021736420236	382.56
Indiana	North Dakota	0.7554319084782224	1456	418214	333118	72282076	4	7271.698574616599	874.46
Indiana	Nova Scotia	0.06675881242829083	78	418214	201938	72282076	6	5897.802288934067	NA
Indiana	Ohio	2.6631809195707854	8844	418214	573958	72282076	1	12833.763466264683	31.92
Indiana	Oklahoma	0.7079562572048219	815	418214	198968	72282076	3	8551.55455738649	651.2
Indiana	Ontario	0.16962374140201533	3970	418214	4045162	72282076	4	11218.864674263044	NA
Indiana	Oregon	0.5390372043536013	2073	418214	664680	72282076	6	8753.065386592949	2426.56
Indiana	Pennsylvania	1.1780909013892005	6027	418214	884208	72282076	2	13380.48356019372	396.59
Indiana	Prince Edward Island	0.37155530329697695	24	418214	11164	72282076	NA	14202.470196297489	NA
Indiana	Quebec	0.15347576024843643	1389	418214	1564208	72282076	4	14488.370241935654	NA
Indiana	Rhode Island	0.49703074031366334	1311	418214	455881	72282076	5	12488.211375658397	1137.97
Indiana	Saskatchewan	0.05029930055575545	261	418214	896831	72282076	5	6773.366319908417	NA
Indiana	South Carolina	1.181200806254826	2491	418214	364487	72282076	4	12013.406610018868	452.81
Indiana	South Dakota	0.6466879731289661	374	418214	99956	72282076	3	12372.341593097057	703.04
Indiana	Tennessee	2.4939506094316877	7314	418214	506873	72282076	2	14086.967605213207	150.54
Indiana	Texas	0.7046946818528522	12654	418214	3103551	72282076	4	14130.642153994228	784.06
Indiana	Utah	0.6102453203506819	4474	418214	1267137	72282076	5	13262.098684207149	1824.79
Indiana	Vermont	0.2640872291321079	783	418214	512444	72282076	4	5114.323348844548	988.64
Indiana	Virginia	0.9008523216244829	5440	418214	1043704	72282076	2	15441.621042129947	327.5
Indiana	Washington	0.5034052774609902	5509	418214	1891416	72282076	6	7490.516693302904	2364.97
Indiana	West Virginia	0.8999216573835955	1596	418214	306521	72282076	2	11929.88096756937	182.02
Indiana	Wisconsin	1.3954956346574978	8793	418214	1089032	72282076	2	3348.232368765434	92.21
Indiana	Wyoming	0.19431675198440448	910	418214	809400	72282076	4	2418.1093476602955	1398.82
Iowa	Alabama	1.3298630654260735	1020	295474	187631	72282076	3	2038.9837142523668	729.28
Iowa	Alaska	0.5232865996782201	235	295474	109860	72282076	4	7244.056898833214	2864.53
Iowa	Alberta	0.216569194365769	1535	295474	1733896	72282076	3	9117.480866897931	NA
Iowa	Arizona	0.7027346318987705	4415	295474	1536918	72282076	3	7070.165655592136	1408.28
Iowa	Arkansas	1.03157721724077	1178	295474	279354	72282076	2	7828.016581456408	491.26
Iowa	British Columbia	0.07735715503079788	1825	295474	5771301	72282076	3	6520.142876953933	NA
Iowa	California	0.580063859662444	26477	295474	11166172	72282076	4	13428.955275106551	1913.41
Iowa	Colorado	0.7096754053153501	10157	295474	3501201	72282076	2	8248.022945112556	597.08
Iowa	Connecticut	0.47286701894420935	1806	295474	934308	72282076	4	8504.4074395530115	1423
Iowa	Delaware	0.6117224982784727	653	295474	261138	72282076	5	7832.125599081962	1287.19
Iowa	District of Columbia	0.6341427988497245	629	295474	242647	72282076	4	18181.872798328255	1137.5
Iowa	Florida	1.2331164148884481	12345	295474	2449054	72282076	4	12518.834222545074	1182.13
Iowa	Georgia	1.470094344519118	4154	295474	691246	72282076	3	7746.790210634687	817.22
Iowa	Hawaii	1.012516593113287	1905	295474	460261	72282076	NA	6718.807446156593	6047.37
Iowa	Idaho	0.7178322201505666	934	295474	318299	72282076	3	8694.25187071393	1153.94
Iowa	Illinois	3.239261390733736	15836	295474	1195944	72282076	1	3268.288460969019	41.89
Iowa	Indiana	1.825018927122231	3120	295474	418214	72282076	2	7421.256132262098	221.57
Iowa	Iowa	51.5334915708537	62244	295474	295474	72282076	0	0	0
Iowa	Kansas	2.1169137635750563	2094	295474	241983	72282076	2	1851.3723579652897	191.71
Iowa	Kentucky	1.6301718889843255	1411	295474	211741	72282076	2	7059.586880836694	461.69
Iowa	Louisiana	1.2200001908177582	2454	295474	492069	72282076	3	5178.299659476682	888.14
Iowa	Maine	0.7504157645623982	812	295474	264707	72282076	4	8504.677725476848	1649.29
Iowa	Manitoba	0.1968548104939832	142	295474	176463	72282076	2	1422.500289139957	NA
Iowa	Maryland	0.6278607495014132	2562	295474	998222	72282076	4	7758.993253559034	1006.47
Iowa	Massachusetts	0.3268168858240593	4548	295474	3404296	72282076	4	7372.527671240608	1426.38
Iowa	Mexico	0.6609754941067931	935	295474	346049	72282076	4	4807.896182569878	NA
Iowa	Michigan	0.8309889463919652	4934	295474	1452497	72282076	2	9119.990672305634	312.31
Iowa	Minnesota	2.577578336964564	25935	295474	2461420	72282076	1	18032.402438341076	51.57
